consumption
10.799
14.4
11.88
15.06
16.8
21.66
21.9
20.76
21.0
20.279
18.42
15.9
19.74
21.84
20.699
20.4
20.46
20.34
18.24
18.42
18.48
19.38
18.18
15.24
15.06
14.94
14.88
14.82
14.94
14.759
14.82
14.58
15.12
15.0
14.82
14.28
15.06
14.7
14.04
13.02
13.44
12.54
12.12
11.64
12.3
12.42
12.059
8.52
7.319
8.22
8.1
8.34
8.1
8.94
9.42
10.019
9.18
9.18
9.0
9.0
9.12
9.3
9.42
9.0
9.6
8.7
8.82
9.48
9.36
9.6
9.48
9.539
8.88
9.18
9.18
9.18
9.06
8.94
9.12
8.76
9.12
9.06
9.6
8.76
9.24
9.12
8.76
8.7
9.96
9.18
10.92
13.32
13.14
11.459
10.019
10.92
11.76
14.28
11.28
11.22
12.3
13.379
16.92
15.9
15.299
14.34
14.4
13.74
13.44
13.98
13.92
14.04
13.56
13.98
12.78
13.379
13.08
18.18
14.46
14.04
14.4
14.34
13.32
12.66
11.519
12.24
11.64
11.58
10.98
9.66
9.9
9.12
9.84
8.16
9.24
9.78
10.44
9.9
9.24
9.72
10.08
9.48
9.66
8.4
7.56
8.1
7.259
7.44
7.86
7.8
9.42
8.76
9.78
8.88
8.58
8.58
8.7
8.639
8.52
9.0
8.46
8.52
8.639
8.94
8.7
9.36
9.42
9.9
8.58
9.24
8.7
9.539
8.4
8.7
8.88
8.28
8.46
8.34
8.4
8.4
8.4
8.639
8.639
8.46
8.7
8.34
8.22
8.4
9.24
8.52
8.58
7.98
7.5
9.36
7.62
9.72
7.92
8.52
12.719
8.28
8.28
8.88
7.98
9.48
9.18
10.019
10.44
8.4
8.04
10.019
9.36
9.24
8.46
8.94
9.48
9.3
9.12
10.08
8.34
7.8
8.58
8.82
9.9
9.78
8.58
8.52
7.92
7.5
7.98
8.82
7.98
8.34
8.22
8.22
8.28
8.94
8.34
9.6
9.18
9.42
8.28
8.76
8.82
8.22
8.04
8.28
8.88
9.9
9.24
9.12
9.539
9.24
9.42
9.0
9.66
9.24
8.82
8.88
8.58
8.46
10.139
9.96
9.84
9.48
8.88
9.12
9.24
10.26
8.94
9.18
9.18
8.88
8.88
9.0
8.639
9.66
9.36
8.88
8.88
8.58
9.0
8.4
8.639
9.3
8.34
7.86
7.92
7.259
6.66
6.6
7.319
6.72
7.2
6.78
6.9
7.8
7.14
6.6
7.56
7.86
7.98
8.88
9.66
9.06
8.7
9.36
9.66
9.66
8.94
9.18
11.22
10.559
10.08
10.62
10.74
10.019
10.92
11.1
9.539
10.98
11.04
10.44
10.019
10.559
10.86
10.62
12.0
10.92
12.059
11.64
11.22
11.1
11.58
12.42
12.36
12.179
11.58
10.62
10.26
10.799
10.38
10.559
10.92
12.48
11.16
10.98
10.86
10.86
10.32
10.62
9.3
9.6
9.78
9.96
8.94
9.6
9.96
9.66
9.72
9.6
9.42
10.08
9.72
9.48
9.42
9.36
8.94
8.82
9.84
8.639
9.3
8.82
9.6
8.94
9.42
12.96
14.519
12.12
10.26
9.36
8.46
8.7
8.22
8.52
9.06
9.12
9.66
8.82
8.46
8.7
10.62
10.2
9.6
11.76
10.679
9.3
9.18
9.84
11.04
12.059
13.56
12.78
11.88
11.28
11.7
12.179
11.34
12.059
11.459
11.7
11.04
10.92
12.0
11.64
12.179
10.799
12.3
12.3
13.2
13.86
15.06
15.6
15.06
14.7
15.66
14.88
15.84
16.32
16.08
16.5
15.48
8.94
7.56
8.46
7.8
9.72
9.06
9.3
9.18
9.9
10.139
9.66
10.44
9.24
9.3
9.0
9.0
9.36
9.66
9.0
9.78
9.06
9.24
9.9
9.6
10.38
9.3
9.06
9.72
9.3
9.48
8.639
9.0
9.0
9.36
9.12
8.28
8.82
8.46
8.639
8.76
8.7
8.7
9.3
10.139
13.499
13.44
12.3
9.12
8.16
8.4
11.16
10.74
9.72
10.86
11.22
10.26
9.539
10.08
9.48
9.3
9.78
8.639
8.04
7.68
8.04
9.42
13.02
11.04
8.76
8.639
9.0
9.6
10.2
8.46
8.52
8.82
8.58
8.52
8.88
7.319
7.56
7.8
8.34
8.76
8.16
6.78
7.44
8.82
12.059
12.0
10.92
10.86
10.86
10.92
11.64
10.98
8.46
7.68
7.98
7.62
8.34
8.04
8.1
9.78
9.66
9.48
9.42
9.12
9.24
9.42
9.3
9.24
9.12
9.06
8.76
8.88
8.76
8.58
9.3
9.84
9.72
8.82
8.94
8.76
9.0
8.82
8.46
9.12
8.76
8.4
8.58
8.22
8.639
8.34
8.4
8.1
8.4
8.58
8.82
10.26
14.58
13.14
11.22
9.539
9.0
8.94
9.3
11.1
8.82
10.799
9.9
9.24
9.48
9.42
10.26
9.84
9.12
8.88
9.72
11.76
17.22
11.58
14.46
11.58
12.599
10.86
12.839
12.66
12.719
11.459
10.92
9.6
9.84
9.539
10.08
10.559
9.84
10.019
8.94
8.94
8.88
9.24
9.42
9.0
9.06
9.72
8.76
9.18
8.82
7.5
9.48
9.18
7.44
7.62
7.44
7.74
7.5
8.46
8.4
8.7
9.48
8.46
8.7
8.58
9.72
8.82
8.88
9.0
8.82
9.3
8.639
8.76
8.94
8.22
8.46
9.18
8.7
8.52
8.34
8.46
8.34
8.1
9.06
8.16
8.22
8.22
8.58
8.58
8.16
8.22
8.76
8.04
7.98
8.76
8.52
10.019
15.06
14.22
13.74
12.24
10.86
11.22
10.5
10.019
10.139
9.96
10.559
10.92
10.62
9.72
8.82
8.22
7.92
10.5
9.78
9.12
9.42
8.4
9.6
12.0
10.5
10.26
8.58
8.28
7.62
6.96
7.14
6.84
6.9
6.72
7.2
7.5
6.72
7.319
8.22
8.22
8.88
9.9
9.84
9.24
9.84
9.6
8.82
9.0
9.36
10.2
10.74
10.38
8.7
7.68
7.98
8.1
7.56
8.52
7.8
7.86
9.539
9.06
9.72
8.76
8.7
8.639
8.34
9.12
8.16
8.46
8.46
8.52
8.58
8.34
8.58
9.9
9.0
9.0
9.48
8.76
8.639
8.22
8.52
8.1
8.4
8.639
8.4
8.639
7.86
8.639
8.52
8.22
8.52
8.58
8.4
12.059
15.419
14.16
14.099
14.04
13.499
13.02
11.34
10.32
9.36
9.42
10.019
10.74
9.84
10.08
10.139
9.12
7.259
7.5
7.44
8.16
7.68
7.319
7.319
7.2
6.54
7.14
7.02
7.319
8.16
7.86
8.22
10.139
9.96
9.48
9.0
9.0
9.66
9.6
9.6
9.18
9.36
9.24
9.42
9.96
10.26
10.2
9.84
9.96
9.66
10.08
10.92
10.38
7.98
7.74
7.44
7.259
7.379
7.8
8.16
8.04
8.28
9.42
8.34
8.34
8.76
8.52
8.46
8.639
8.58
9.24
8.58
9.0
8.58
8.58
9.0
8.82
9.12
8.88
9.24
8.88
8.94
8.94
8.28
8.7
7.92
8.58
8.7
8.28
8.58
8.46
8.4
8.04
8.4
9.06
8.46
8.4
8.22
7.74
7.74
6.96
6.9
6.72
6.0
5.7
5.88
6.66
5.94
6.0
6.9
6.24
6.48
5.759
6.12
6.24
6.24
6.0
6.72
6.6
6.48
6.48
6.18
6.54
6.72
7.08
7.44
6.359
6.299
6.24
6.299
6.6
6.9
6.66
6.48
6.18
6.54
6.18
6.359
6.54
7.14
6.24
6.48
6.9
6.54
7.259
7.5
7.379
7.5
7.56
7.74
6.96
7.259
7.319
7.259
7.56
7.14
7.56
7.86
8.7
8.82
8.58
8.4
8.28
8.7
8.28
8.639
9.0
8.34
8.46
8.28
8.1
9.0
9.3
9.12
8.639
8.22
9.24
8.22
8.22
8.34
8.28
9.0
8.16
8.58
8.22
8.04
8.4
8.34
8.16
8.34
8.76
8.52
9.06
8.04
6.84
7.14
7.08
6.66
6.12
6.299
6.419
6.18
6.54
6.06
7.259
7.319
7.379
7.56
7.5
7.68
8.22
8.16
7.5
6.66
5.759
6.24
5.88
6.96
6.359
6.48
6.84
6.24
6.06
6.06
6.18
6.299
5.94
5.94
6.24
6.12
6.6
6.359
6.54
7.379
7.2
7.62
8.04
8.639
9.06
8.04
8.58
8.94
8.04
9.24
8.4
9.42
8.76
8.94
8.1
7.379
7.74
7.62
9.42
9.6
10.44
9.96
9.24
8.76
8.94
8.94
9.48
8.76
9.24
8.82
9.0
9.24
8.82
9.36
9.0
8.82
8.46
8.22
9.0
8.1
8.76
8.28
8.22
8.52
8.28
8.52
8.82
8.28
8.76
8.22
11.459
16.08
16.08
15.12
15.54
14.639
12.599
12.179
11.34
11.4
13.32
12.3
10.92
13.14
11.76
11.88
12.12
11.22
10.44
9.84
10.559
9.72
9.24
9.06
8.82
9.06
9.0
9.96
9.96
9.96
9.539
10.38
11.94
13.02
11.4
11.58
11.459
11.28
9.96
11.22
10.38
11.82
10.5
11.28
10.62
10.139
12.24
12.66
11.94
11.76
11.94
11.88
12.3
12.0
12.36
11.88
12.059
8.1
7.319
7.56
7.8
7.92
7.86
8.94
10.019
10.5
10.32
9.84
9.48
9.06
8.76
9.78
8.94
8.94
9.06
8.639
8.94
9.06
10.019
9.84
9.48
9.48
9.12
9.18
8.4
8.76
8.34
8.58
9.24
9.0
9.539
8.639
8.7
8.4
8.639
8.639
8.46
8.52
8.639
8.22
9.96
14.88
13.2
13.26
11.519
9.3
8.639
10.86
9.6
11.64
12.9
13.08
14.519
15.24
13.44
12.839
12.36
11.94
12.3
12.54
11.76
10.799
11.4
11.1
12.0
11.04
9.72
13.2
12.179
12.3
13.92
15.299
13.74
14.16
13.8
14.16
14.34
13.98
13.8
13.8
13.98
14.22
16.86
16.56
20.16
18.539
18.66
19.14
18.84
18.96
19.68
17.58
17.82
10.32
9.66
10.2
8.34
8.76
9.06
9.42
9.72
10.019
10.139
11.4
10.92
10.799
10.08
10.799
9.6
9.96
9.06
9.6
9.18
9.12
9.0
9.3
9.539
9.12
9.0
8.639
9.3
8.94
8.94
8.76
8.7
8.76
8.639
8.94
9.42
8.7
8.7
8.34
8.46
8.46
8.76
8.82
9.6
13.379
11.04
9.3
8.76
8.28
9.42
10.44
10.92
10.679
11.22
11.459
11.82
12.78
12.3
12.12
12.24
10.62
11.58
12.36
12.3
12.599
11.88
13.44
12.42
12.36
12.9
13.92
13.379
13.8
14.759
13.499
15.36
14.639
13.8
13.62
13.379
14.28
13.98
15.6
15.6
15.78
18.36
19.619
19.74
19.079
19.14
19.38
19.2
18.24
17.82
17.34
16.38
8.34
7.92
8.94
8.16
9.36
9.6
9.42
9.36
9.72
11.22
13.26
10.98
10.5
10.62
10.38
10.92
9.18
10.44
10.26
10.74
10.32
9.78
10.86
10.139
9.66
9.36
9.24
8.94
8.94
8.94
9.12
9.12
8.639
9.18
8.76
9.66
7.86
8.46
8.94
8.639
8.639
9.0
8.28
10.5
12.719
11.519
9.42
8.52
7.98
11.16
11.64
11.58
11.76
15.54
16.92
19.32
18.84
17.7
17.34
16.98
15.18
15.6
15.36
17.52
18.06
18.48
20.16
19.92
19.68
21.06
20.52
18.78
11.1
9.18
8.7
8.88
8.1
7.62
8.22
7.319
7.62
7.62
8.1
7.86
7.86
8.4
8.04
7.86
8.4
9.18
10.019
9.539
8.52
8.58
8.639
8.94
9.6
8.88
8.4
8.28
8.52
8.88
9.9
10.08
10.679
10.86
10.2
10.38
9.72
10.679
10.679
10.2
9.78
9.96
9.42
9.9
9.539
9.84
10.139
11.16
10.2
9.3
9.48
9.6
9.96
9.9
9.42
9.3
9.06
9.9
9.18
10.32
8.94
9.3
8.94
9.18
9.06
9.48
9.24
9.72
9.06
8.46
8.04
8.28
8.82
8.28
8.34
7.86
7.379
7.98
8.58
13.32
12.66
9.24
9.24
9.96
9.06
11.1
10.62
10.019
10.2
9.84
8.76
8.34
7.62
8.34
9.0
8.34
8.58
7.56
8.28
11.28
10.98
12.48
12.12
10.799
9.84
8.82
9.96
10.44
10.32
11.1
11.22
11.22
11.459
12.12
14.04
11.76
11.64
12.179
12.42
11.76
12.0
12.24
11.04
10.62
9.96
12.12
12.179
10.92
13.56
13.44
14.4
12.719
12.0
12.9
13.86
12.48
13.08
11.7
11.94
10.799
10.139
10.74
11.16
11.519
10.92
9.78
10.019
10.019
10.44
9.9
10.559
9.78
9.18
9.96
9.06
9.24
9.06
9.539
10.08
9.42
9.6
10.019
9.36
9.539
10.2
8.76
9.12
9.72
8.16
7.92
8.04
7.92
8.639
8.1
8.22
7.379
7.68
7.379
7.92
7.92
7.8
7.56
7.62
7.86
7.259
7.319
7.44
7.5
7.5
7.56
8.46
10.139
9.96
9.539
10.019
9.78
9.539
8.88
9.539
8.58
8.34
9.0
9.78
10.5
9.3
8.639
8.7
9.78
9.42
11.34
11.1
10.139
10.32
10.86
11.519
12.9
11.4
9.9
10.679
10.2
10.38
10.44
9.9
9.84
10.2
11.76
11.88
11.28
11.4
11.28
11.34
11.7
11.64
11.7
11.16
10.98
10.74
10.62
10.74
10.5
9.96
9.9
9.48
10.139
10.08
10.62
10.26
10.019
9.42
9.96
11.16
9.48
9.42
9.48
9.539
9.48
9.3
10.08
9.36
9.18
9.539
9.18
8.88
8.94
8.639
8.88
8.16
8.4
8.16
8.04
8.1
7.44
7.8
7.8
7.74
7.379
7.2
7.319
7.14
7.5
7.259
6.9
6.72
7.2
7.379
7.08
7.74
7.319
8.82
7.62
7.68
7.62
8.34
9.0
7.92
7.5
7.56
7.2
7.5
7.2
7.14
8.28
7.62
6.9
7.379
8.1
7.56
7.5
8.28
8.28
8.46
8.04
7.92
7.8
7.98
8.16
7.98
8.58
8.76
8.7
9.539
9.42
9.48
8.94
9.36
9.66
9.42
9.36
9.24
8.52
9.3
8.7
8.4
8.88
9.12
9.48
8.88
8.7
8.88
8.58
8.76
9.12
9.42
9.48
8.88
9.18
9.24
8.88
9.12
9.06
8.7
8.52
8.639
9.06
9.0
8.52
9.18
9.0
8.16
7.8
7.259
7.68
6.78
6.78
6.72
6.72
6.9
6.6
6.72
6.96
6.84
6.84
6.96
6.299
6.9
6.6
7.56
6.72
7.319
7.02
7.379
6.96
7.379
7.319
7.44
8.22
7.56
7.56
7.5
7.2
7.5
7.14
8.04
7.74
7.56
7.319
7.14
7.08
7.74
7.98
7.319
7.68
7.14
7.74
8.639
8.16
8.7
8.28
8.04
8.16
7.68
7.8
7.86
8.1
7.98
8.04
9.96
9.0
9.48
9.36
9.12
9.24
9.0
8.94
9.0
8.88
8.94
9.3
8.76
8.94
9.12
9.18
9.42
8.52
9.18
9.06
9.3
8.4
8.4
8.46
8.88
8.7
9.06
8.58
8.46
8.82
8.52
8.4
8.58
8.88
8.639
8.28
8.76
8.22
9.12
7.56
7.5
8.28
7.259
7.259
8.58
8.639
8.16
8.4
10.139
10.38
9.36
10.559
11.16
12.42
11.459
12.0
11.459
10.86
10.38
10.08
10.019
10.2
10.559
9.42
9.18
10.92
10.86
12.12
10.26
13.2
13.98
13.08
10.92
16.98
17.16
16.98
16.38
19.079
16.56
18.06
12.54
15.36
14.88
14.099
11.64
14.94
15.9
15.6
12.599
10.62
9.24
11.82
12.48
11.7
10.32
11.4
11.82
11.28
11.28
9.539
9.12
9.18
9.3
8.82
8.34
8.1
8.639
8.46
8.1
8.639
9.06
9.12
8.7
8.46
8.7
8.22
8.1
8.46
7.8
8.4
7.98
8.28
8.16
8.04
8.34
8.28
7.92
8.28
8.46
8.28
7.74
12.0
15.9
14.82
14.639
13.98
13.379
12.179
11.459
10.5
10.799
11.82
14.759
14.88
14.58
14.22
14.82
12.839
16.92
18.06
14.16
11.459
16.08
20.34
14.46
13.26
12.36
14.519
14.099
12.719
13.14
13.2
13.02
13.68
13.68
14.28
14.22
14.82
14.34
13.86
13.499
14.58
13.98
14.04
13.62
13.2
13.8
15.299
15.299
18.9
16.5
15.12
15.06
12.12
8.46
7.8
8.16
8.16
8.04
8.639
8.34
9.84
9.3
9.24
8.639
8.28
8.82
8.34
8.76
8.34
9.12
8.88
8.7
8.639
8.639
8.22
8.639
8.82
9.78
8.52
8.22
8.46
8.16
8.52
8.22
8.52
8.76
8.94
8.46
7.86
7.98
8.22
8.28
8.34
8.28
8.34
8.88
11.28
15.84
14.88
14.28
13.8
12.9
11.04
11.04
11.1
10.139
11.1
13.2
13.08
12.96
12.839
11.7
12.78
13.02
13.26
13.2
13.56
14.94
13.62
13.92
13.08
13.32
13.32
11.76
13.8
15.54
13.44
14.099
12.12
13.32
15.18
18.96
16.44
15.24
13.98
14.639
14.82
13.56
13.8
12.54
13.26
13.14
13.32
12.12
11.7
11.94
12.179
11.64
11.28
8.639
7.68
7.14
7.5
7.02
8.4
8.76
9.36
10.139
9.72
9.96
8.58
8.52
9.0
9.48
8.94
8.76
9.0
8.46
8.04
8.4
8.22
8.639
8.76
8.7
8.58
8.28
8.52
8.22
7.98
8.16
7.92
8.34
8.1
8.7
8.34
8.1
7.98
8.1
7.86
7.92
8.22
8.16
11.82
16.56
14.759
14.46
13.68
13.56
12.96
11.28
12.059
12.599
10.5
11.04
11.22
10.799
11.459
11.1
11.34
9.9
8.94
9.48
10.019
9.48
9.36
9.539
8.76
8.04
8.94
12.12
13.02
12.66
11.64
10.98
11.28
10.08
10.74
11.16
9.6
10.799
10.62
10.44
10.799
10.679
11.1
10.799
10.98
11.88
10.98
10.32
10.799
10.92
10.74
10.26
10.019
7.92
7.56
7.379
7.62
7.2
8.88
8.1
7.68
8.46
8.28
8.82
8.639
8.1
8.4
8.58
7.86
8.46
8.46
8.58
8.52
7.74
8.16
8.4
8.4
9.0
8.16
8.46
8.22
7.92
7.86
7.92
8.16
8.46
7.74
7.86
7.8
8.4
8.04
7.8
8.16
7.68
8.22
8.04
8.4
7.62
8.16
7.62
7.44
6.419
6.24
6.12
6.12
6.06
6.48
6.66
6.96
6.299
6.54
6.299
6.9
6.84
6.48
7.08
5.88
5.46
5.88
5.759
5.94
5.94
6.419
6.54
7.44
6.0
6.6
5.82
6.0
6.12
5.88
6.18
5.759
6.359
7.2
7.319
6.66
6.96
6.72
7.14
6.78
7.02
7.98
8.1
8.16
7.68
7.5
8.22
7.74
8.16
7.379
7.14
7.68
7.02
7.379
7.92
7.8
8.88
9.3
8.34
8.639
8.7
8.4
8.16
8.7
8.94
8.1
8.4
8.34
7.8
8.46
9.18
9.06
8.94
7.98
8.1
7.8
8.04
8.28
8.58
8.1
7.62
7.86
7.98
7.8
7.62
8.1
7.98
8.4
7.5
8.28
7.8
7.92
7.92
8.16
7.56
7.259
6.48
6.24
5.52
5.64
6.18
6.18
6.0
5.94
6.06
6.419
5.94
6.299
6.54
6.06
6.12
6.54
6.12
6.78
6.359
6.24
7.44
7.44
7.86
7.44
6.299
6.419
6.359
6.299
6.6
6.48
6.72
6.78
7.98
8.16
7.02
7.379
7.86
7.86
8.1
7.14
7.08
8.34
7.92
8.04
8.46
9.24
10.08
8.7
8.7
8.52
8.4
9.24
7.86
7.8
8.76
8.76
9.96
9.66
10.019
10.26
9.539
9.48
9.36
9.48
9.3
8.88
8.82
8.88
8.34
9.3
8.52
9.3
9.12
8.7
8.16
8.1
7.86
8.04
7.98
8.28
8.58
8.16
8.16
8.34
7.92
7.98
8.639
10.92
15.48
14.94
14.88
13.86
13.86
12.36
12.24
10.74
12.719
12.48
12.12
14.16
15.6
13.08
12.12
12.12
13.8
13.92
12.48
12.839
12.839
10.74
10.679
13.02
10.62
10.74
12.96
13.56
15.06
14.34
15.6
15.48
14.4
13.92
12.9
13.62
13.379
15.0
15.0
16.139
14.099
14.04
14.16
14.46
14.16
14.34
14.58
15.54
15.12
15.72
13.379
12.3
13.14
13.44
14.519
13.92
8.94
9.24
7.98
8.639
8.52
9.3
9.72
10.38
11.88
10.679
10.74
9.84
9.42
10.019
8.94
9.3
9.72
8.88
9.3
9.18
8.58
8.7
8.639
8.94
9.24
8.58
8.28
8.34
8.1
8.22
8.28
8.4
8.639
8.58
8.46
8.04
8.639
8.1
8.22
8.22
8.46
8.28
8.34
11.64
16.139
15.299
14.82
14.16
13.92
14.28
11.459
11.16
11.1
10.799
12.42
10.799
11.04
11.1
9.66
11.04
12.24
10.019
10.32
9.96
9.24
9.6
9.48
11.94
18.42
17.58
18.42
16.68
16.8
14.639
13.44
14.28
15.54
16.92
15.66
16.32
16.86
14.46
14.7
16.08
17.279
15.419
17.04
17.82
18.36
17.4
17.94
21.9
22.86
20.22
21.48
21.18
14.04
12.3
15.96
18.36
16.619
12.66
10.08
11.76
11.64
11.82
11.28
10.139
11.76
11.04
9.72
10.019
9.72
9.3
9.24
8.88
9.24
8.52
9.36
9.6
9.0
9.0
8.58
8.639
8.76
8.58
9.0
9.24
9.24
8.88
8.4
8.58
8.52
8.52
8.7
8.58
8.7
8.58
8.52
11.64
15.9
15.6
15.0
15.12
14.4
15.24
16.38
14.82
11.94
11.88
11.34
11.58
10.86
11.88
12.48
13.68
13.26
11.94
12.3
12.42
11.28
12.059
11.7
13.32
13.14
11.28
13.68
14.94
14.7
12.54
11.94
11.4
11.94
12.059
11.94
13.14
12.36
12.9
12.78
13.44
13.26
12.059
12.78
13.32
12.96
13.8
13.379
13.74
16.56
15.299
15.48
15.419
10.38
9.6
9.24
9.66
9.66
10.74
10.92
11.4
11.88
12.3
12.66
12.78
11.88
10.32
10.139
9.6
10.679
10.2
9.96
9.9
9.539
9.539
9.72
9.96
10.08
9.48
9.539
9.36
9.48
9.06
9.42
9.66
9.36
9.12
9.18
8.88
9.0
9.48
8.94
9.539
8.94
10.139
9.0
11.16
16.619
16.619
15.54
15.9
17.82
15.6
13.68
14.58
14.22
14.4
13.98
12.599
12.24
11.459
12.179
12.78
12.719
14.759
12.36
15.9
19.44
18.18
16.74
16.74
15.66
16.139
16.8
18.3
18.9
18.9
19.02
18.78
19.14
18.72
18.48
18.9
17.7
17.04
17.04
16.619
16.26
15.84
16.8
18.9
18.42
18.9
17.279
18.12
18.42
18.12
17.64
19.079
11.4
11.22
11.22
10.559
10.86
11.1
11.4
11.94
13.68
12.42
12.179
10.86
10.799
10.08
10.62
10.62
10.559
11.1
9.72
10.62
9.66
10.62
10.559
10.86
10.139
9.6
9.42
9.24
9.48
9.18
9.18
9.3
9.18
9.06
9.36
8.82
9.84
9.12
9.24
9.36
8.76
9.48
8.94
10.5
12.24
11.58
11.1
9.9
9.72
10.2
12.48
10.98
11.64
13.26
12.599
10.679
11.04
13.2
17.16
14.639
14.759
17.279
15.9
14.88
16.68
19.079
