,campus_id,meter_id,consumption
2021-02-11 00:30:00,1,1,455.554
2021-02-11 00:45:00,1,1,455.554
2021-02-11 01:00:00,1,1,455.554
2021-02-11 01:15:00,1,1,455.554
2021-02-11 01:30:00,1,1,455.554
2021-02-11 01:45:00,1,1,455.554
2021-02-11 02:00:00,1,1,455.554
2021-02-11 02:15:00,1,1,455.554
2021-02-11 02:30:00,1,1,455.554
2021-02-11 02:45:00,1,1,455.554
2021-02-11 03:00:00,1,1,455.554
2021-02-11 03:15:00,1,1,455.554
2021-02-11 03:30:00,1,1,455.554
2021-02-11 03:45:00,1,1,455.554
2021-02-11 04:00:00,1,1,455.554
2021-02-11 04:15:00,1,1,455.554
2021-02-11 04:30:00,1,1,455.554
2021-02-11 04:45:00,1,1,455.554
2021-02-11 05:00:00,1,1,455.554
2021-02-11 05:15:00,1,1,455.554
2021-02-11 05:30:00,1,1,455.554
2021-02-11 05:45:00,1,1,455.554
2021-02-11 06:00:00,1,1,455.554
2021-02-11 06:15:00,1,1,455.554
2021-02-11 06:30:00,1,1,455.554
2021-02-11 06:45:00,1,1,455.554
2021-02-11 07:00:00,1,1,455.554
2021-02-11 07:15:00,1,1,455.554
2021-02-11 07:30:00,1,1,455.554
2021-02-11 07:45:00,1,1,455.554
2021-02-11 08:00:00,1,1,455.554
2021-02-11 08:15:00,1,1,455.554
2021-02-11 08:30:00,1,1,455.554
2021-02-11 08:45:00,1,1,455.554
2021-02-11 09:00:00,1,1,455.554
2021-02-11 09:15:00,1,1,455.554
2021-02-11 09:30:00,1,1,455.554
2021-02-11 09:45:00,1,1,455.554
2021-02-11 10:00:00,1,1,455.554
2021-02-11 10:15:00,1,1,455.554
2021-02-11 10:30:00,1,1,455.665
2021-02-11 10:45:00,1,1,455.733
2021-02-11 11:00:00,1,1,455.746
2021-02-11 11:15:00,1,1,455.779
2021-02-11 11:30:00,1,1,455.945
2021-02-11 11:45:00,1,1,456.136
2021-02-11 12:00:00,1,1,456.267
2021-02-11 12:15:00,1,1,456.367
2021-02-11 12:30:00,1,1,456.462
2021-02-11 12:45:00,1,1,456.554
2021-02-11 13:00:00,1,1,456.64
2021-02-11 13:15:00,1,1,456.728
2021-02-11 13:30:00,1,1,456.824
2021-02-11 13:45:00,1,1,456.927
2021-02-11 14:00:00,1,1,457.032
2021-02-11 14:15:00,1,1,457.133
2021-02-11 14:30:00,1,1,457.229
2021-02-11 14:45:00,1,1,457.364
2021-02-11 15:00:00,1,1,457.49
2021-02-11 15:15:00,1,1,457.604
2021-02-11 15:30:00,1,1,457.716
2021-02-11 15:45:00,1,1,457.828
2021-02-11 16:00:00,1,1,457.931
2021-02-11 16:15:00,1,1,458.039
2021-02-11 16:30:00,1,1,458.153
2021-02-11 16:45:00,1,1,458.267
2021-02-11 17:00:00,1,1,458.38
2021-02-11 17:15:00,1,1,458.482
2021-02-11 17:30:00,1,1,458.548
2021-02-11 17:45:00,1,1,458.6
2021-02-11 18:00:00,1,1,458.648
2021-02-11 18:15:00,1,1,458.699
2021-02-11 18:30:00,1,1,458.749
2021-02-11 18:45:00,1,1,458.801
2021-02-11 19:00:00,1,1,458.906
2021-02-11 19:15:00,1,1,458.958
2021-02-11 19:30:00,1,1,459.003
2021-02-11 19:45:00,1,1,459.048
2021-02-11 20:00:00,1,1,459.093
2021-02-11 20:15:00,1,1,459.136
2021-02-11 20:30:00,1,1,459.177
2021-02-11 20:45:00,1,1,459.217
2021-02-11 21:00:00,1,1,459.284
2021-02-11 21:15:00,1,1,459.332
2021-02-11 21:30:00,1,1,459.364
2021-02-11 21:45:00,1,1,459.382
2021-02-11 22:00:00,1,1,459.399
2021-02-11 22:15:00,1,1,459.44
2021-02-11 22:30:00,1,1,459.481
2021-02-11 22:45:00,1,1,459.519
2021-02-11 23:00:00,1,1,459.522
2021-02-11 23:15:00,1,1,459.522
2021-02-11 23:30:00,1,1,459.522
2021-02-11 23:45:00,1,1,459.522
2021-02-12 00:00:00,1,1,492.798
2021-02-12 00:15:00,1,1,492.897
2021-02-12 00:30:00,1,1,492.953
2021-02-12 00:45:00,1,1,492.953
2021-02-12 01:00:00,1,1,492.953
2021-02-12 01:15:00,1,1,492.953
2021-02-12 01:30:00,1,1,492.953
2021-02-12 01:45:00,1,1,492.953
2021-02-12 02:00:00,1,1,492.953
2021-02-12 02:15:00,1,1,492.953
2021-02-12 02:30:00,1,1,492.953
2021-02-12 02:45:00,1,1,492.953
2021-02-12 03:00:00,1,1,492.953
2021-02-12 03:15:00,1,1,492.953
2021-02-12 03:30:00,1,1,492.953
2021-02-12 03:45:00,1,1,493.082
2021-02-12 04:00:00,1,1,493.16
2021-02-12 04:15:00,1,1,493.16
2021-02-12 04:30:00,1,1,493.16
2021-02-12 04:45:00,1,1,493.16
2021-02-12 05:00:00,1,1,493.16
2021-02-12 05:15:00,1,1,493.16
2021-02-12 05:30:00,1,1,493.16
2021-02-12 05:45:00,1,1,493.16
2021-02-12 06:00:00,1,1,493.16
2021-02-12 06:15:00,1,1,493.16
2021-02-12 06:30:00,1,1,493.16
2021-02-12 06:45:00,1,1,493.16
2021-02-12 07:00:00,1,1,493.16
2021-02-12 07:15:00,1,1,493.231
2021-02-12 07:30:00,1,1,493.41
2021-02-12 07:45:00,1,1,493.49300000000005
2021-02-12 08:00:00,1,1,493.504
2021-02-12 08:15:00,1,1,493.504
2021-02-12 08:30:00,1,1,493.504
2021-02-12 08:45:00,1,1,493.635
2021-02-12 09:00:00,1,1,493.8130000000001
2021-02-12 09:15:00,1,1,493.955
2021-02-12 09:30:00,1,1,494.066
2021-02-12 09:45:00,1,1,494.167
2021-02-12 10:00:00,1,1,494.266
2021-02-12 10:15:00,1,1,494.367
2021-02-12 10:30:00,1,1,494.475
2021-02-12 10:45:00,1,1,494.59
2021-02-12 11:00:00,1,1,494.71
2021-02-12 11:15:00,1,1,494.835
2021-02-12 11:30:00,1,1,494.965
2021-02-12 11:45:00,1,1,495.098
2021-02-12 12:00:00,1,1,495.227
2021-02-12 12:15:00,1,1,495.356
2021-02-12 12:30:00,1,1,495.48800000000006
2021-02-12 12:45:00,1,1,495.631
2021-02-12 13:00:00,1,1,495.779
2021-02-12 13:15:00,1,1,495.929
2021-02-12 13:30:00,1,1,496.082
2021-02-12 13:45:00,1,1,496.24
2021-02-12 14:00:00,1,1,496.398
2021-02-12 14:15:00,1,1,496.561
2021-02-12 14:30:00,1,1,496.721
2021-02-12 14:45:00,1,1,496.881
2021-02-12 15:00:00,1,1,497.046
2021-02-12 15:15:00,1,1,497.213
2021-02-12 15:30:00,1,1,497.375
2021-02-12 15:45:00,1,1,497.534
2021-02-12 16:00:00,1,1,497.693
2021-02-12 16:15:00,1,1,497.828
2021-02-12 16:30:00,1,1,498.018
2021-02-12 16:45:00,1,1,498.181
2021-02-12 17:00:00,1,1,498.275
2021-02-12 17:15:00,1,1,498.324
2021-02-12 17:30:00,1,1,498.328
2021-02-12 17:45:00,1,1,498.328
2021-02-12 18:00:00,1,1,498.328
2021-02-12 18:15:00,1,1,498.328
2021-02-12 18:30:00,1,1,498.328
2021-02-12 18:45:00,1,1,498.328
2021-02-12 19:00:00,1,1,498.328
2021-02-12 19:15:00,1,1,498.328
2021-02-12 19:30:00,1,1,498.328
2021-02-12 19:45:00,1,1,498.328
2021-02-12 20:00:00,1,1,498.328
2021-02-12 20:15:00,1,1,498.328
2021-02-12 20:30:00,1,1,498.328
2021-02-12 20:45:00,1,1,498.328
2021-02-12 21:00:00,1,1,498.328
2021-02-12 21:15:00,1,1,498.328
2021-02-12 21:30:00,1,1,498.328
2021-02-12 21:45:00,1,1,498.328
2021-02-12 22:00:00,1,1,498.328
2021-02-12 22:15:00,1,1,498.328
2021-02-12 22:30:00,1,1,498.328
2021-02-12 22:45:00,1,1,498.328
2021-02-12 23:00:00,1,1,498.328
2021-02-12 23:15:00,1,1,498.328
2021-02-12 23:30:00,1,1,498.328
2021-02-12 23:45:00,1,1,498.328
2021-03-10 00:00:00,1,1,438.84
2021-03-10 00:15:00,1,1,438.84
2021-03-10 00:30:00,1,1,438.84
2021-03-10 00:45:00,1,1,438.84
2021-03-10 01:00:00,1,1,438.84
2021-03-10 01:15:00,1,1,438.84
2021-03-10 01:30:00,1,1,438.84
2021-03-10 01:45:00,1,1,438.84
2021-03-10 02:00:00,1,1,438.84
2021-03-10 03:15:00,1,1,438.84
2021-03-10 03:30:00,1,1,438.84
2021-03-10 03:45:00,1,1,438.84
2021-03-10 04:00:00,1,1,438.84
2021-03-10 04:15:00,1,1,438.84
2021-03-10 04:30:00,1,1,438.84
2021-03-10 04:45:00,1,1,438.84
2021-03-10 05:00:00,1,1,438.84
2021-03-10 05:15:00,1,1,438.84
2021-03-10 05:30:00,1,1,438.84
2021-03-10 05:45:00,1,1,438.84
2021-03-10 06:00:00,1,1,438.84
2021-03-10 06:15:00,1,1,438.84
2021-03-10 06:30:00,1,1,438.84
2021-03-10 06:45:00,1,1,438.84
2021-03-10 07:00:00,1,1,438.84
2021-03-10 07:15:00,1,1,438.84
2021-03-10 07:30:00,1,1,438.84
2021-03-10 07:45:00,1,1,438.84
2021-03-10 08:00:00,1,1,438.84
2021-03-10 08:15:00,1,1,438.84
2021-03-10 08:30:00,1,1,438.84
2021-03-10 08:45:00,1,1,438.84
2021-03-10 09:00:00,1,1,438.84
2021-03-10 09:15:00,1,1,438.84
2021-03-10 09:30:00,1,1,438.84
2021-03-10 09:45:00,1,1,438.84
2021-03-10 10:00:00,1,1,438.84
2021-03-10 10:15:00,1,1,438.84
2021-03-10 10:30:00,1,1,438.84
2021-03-10 10:45:00,1,1,438.84
2021-03-10 11:00:00,1,1,438.84
2021-03-10 11:15:00,1,1,438.84
2021-03-10 11:30:00,1,1,438.84
2021-03-10 11:45:00,1,1,438.84
2021-03-10 12:00:00,1,1,438.84
2021-03-10 12:15:00,1,1,438.84
2021-03-10 12:30:00,1,1,438.84
2021-03-10 12:45:00,1,1,438.848
2021-03-10 13:00:00,1,1,439.089
2021-03-10 13:15:00,1,1,439.21
2021-03-10 13:30:00,1,1,439.21
2021-03-10 13:45:00,1,1,439.21
2021-03-10 14:00:00,1,1,439.21
2021-03-10 14:15:00,1,1,439.21
2021-03-10 14:30:00,1,1,439.21
2021-03-10 14:45:00,1,1,439.21
2021-03-10 15:00:00,1,1,439.21
2021-03-10 15:15:00,1,1,439.21
2021-03-10 15:30:00,1,1,439.21
2021-03-10 15:45:00,1,1,439.21
2021-03-10 16:00:00,1,1,439.21
2021-03-10 16:15:00,1,1,439.21
2021-03-10 16:30:00,1,1,439.21
2021-03-10 16:45:00,1,1,439.21
2021-03-10 17:00:00,1,1,439.21
2021-03-10 17:15:00,1,1,439.21
2021-03-10 17:30:00,1,1,439.21
2021-03-10 17:45:00,1,1,439.21
2021-03-10 18:00:00,1,1,439.21
2021-03-10 18:15:00,1,1,439.21
2021-03-10 18:30:00,1,1,439.21
2021-03-10 18:45:00,1,1,439.21
2021-03-10 19:00:00,1,1,439.21
2021-03-10 19:15:00,1,1,439.21
2021-03-10 19:30:00,1,1,439.21
2021-03-10 19:45:00,1,1,439.21
2021-03-10 20:00:00,1,1,439.21
2021-03-10 20:15:00,1,1,439.21
2021-03-10 20:30:00,1,1,439.21
2021-03-10 20:45:00,1,1,439.21
2021-03-10 21:00:00,1,1,439.21
2021-03-10 21:15:00,1,1,439.21
2021-03-10 21:30:00,1,1,439.21
2021-03-10 21:45:00,1,1,439.21
2021-03-10 22:00:00,1,1,439.21
2021-03-10 22:15:00,1,1,439.21
2021-03-10 22:30:00,1,1,439.21
2021-03-10 22:45:00,1,1,439.21
2021-03-10 23:00:00,1,1,439.21
