consumption
96.56
96.56
96.56
96.56
96.56
96.56
96.56
96.56
96.56
96.56
96.56
96.56
96.56
96.56
96.56
96.56
96.56
96.56
96.56
96.56
96.56
96.56
96.56
96.56
96.56
96.56
96.565
96.565
96.565
96.565
96.565
96.565
96.565
96.565
96.565
96.565
96.565
96.565
96.59
96.6
96.605
96.615
96.615
96.615
96.615
96.615
96.615
96.615
96.615
96.615
96.625
96.625
96.63
96.63
96.675
96.675
96.675
96.675
96.675
96.675
96.675
96.675
96.675
96.675
96.675
96.68
96.68
96.68
96.68
96.68
96.68
96.68
96.68
96.68
96.68
96.68
96.68
96.68
96.68
96.68
96.68
96.685
96.685
96.685
96.685
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
202.09
202.09
202.1
202.1
202.1
202.1
202.1
202.1
202.1
202.1
202.1
202.1
202.1
202.1
202.1
202.1
202.1
202.1
202.1
202.1
202.1
202.1
202.1
202.1
202.1
202.1
202.1
202.12
202.15
202.15
202.15
202.15
202.15
202.15
202.15
202.15
202.15
202.15
202.15
202.15
202.16
202.16
202.16
202.16
202.16
202.16
202.16
202.16
202.17
202.27
202.27
202.27
202.27
202.29
202.29
202.29
202.29
202.29
202.3
202.3
202.31
202.31
202.32
202.32
202.32
202.32
202.33
202.33
202.33
202.34
202.34
202.34
202.34
202.37
202.37
202.37
202.37
202.37
202.37
202.37
202.37
202.39
202.4
202.4
202.4
202.4
202.4
202.4
202.4
202.4
202.4
202.4
202.4
202.4
202.4
202.4
212.81
212.81
212.81
212.81
212.81
212.81
212.81
212.81
212.81
212.81
212.81
212.81
212.81
212.81
212.81
212.81
212.81
212.81
212.81
212.81
212.81
212.81
212.81
212.81
212.81
212.81
212.81
212.81
212.81
212.81
212.81
212.81
212.81
212.81
212.81
212.81
212.81
212.81
212.82
212.82
212.82
212.84
212.84
212.84
212.84
212.84
212.85
212.86
212.87
212.88
212.88
212.88
212.88
212.88
212.88
212.88
212.91
212.91
212.91
212.91
212.95
212.96
212.97
212.97
212.97
213.0
213.0
213.0
213.02
213.02
213.02
213.02
213.03
213.05
213.05
""
""
""
""
""
213.05
213.05
213.05
213.05
213.05
213.05
213.05
213.05
213.05
213.05
213.05
213.05
213.05
213.05
213.05
213.05
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
96.69
202.4
202.4
202.41
202.41
